,SAR,CUSTOMER_TYPE.x,RISK_RATING.x,PEP_FLAG,OFFSHORE_FLAG,BUSINESS_TYPE_DESCRIPTION,COMPANY_FORM,MAIN_RELATIONSHIP_MGR_SRC_UNID,PARENT_CHILD_FLAG,PLACE_OF_BIRTH,DOMESTIC_PEP_CODE,DOMESTIC_PEP_SOURCE_CODE,FOREIGN_PEP_CODE,FOREIGN_PEP_SOURCE_CODE,ADDRESS_COUNTRY_REGION,ADDRESS_COUNTRY_RISK_WEIGHT,CUST_TYPE_ALTERNATIVE_DESCR,BUSINESS_TYPE,BUSINESS_TYPE_DESC,AVG_MT103_DEBIT_3M,AVG_MT103_DEBIT_12M,RATIO_NUM_MT103_12M,TTL_NUM_IN_MT202_M1_TXN,TTL_NUM_IN_MT202_M2_TXN,TTL_NUM_IN_MT202_M3_TXN,TTL_NUM_IN_MT202_M4_TXN,TTL_NUM_IN_MT202_M5_TXN,TTL_NUM_IN_MT202_M6_TXN,TTL_NUM_IN_MT202_M7_TXN,TTL_NUM_IN_MT202_M8_TXN,TTL_NUM_IN_MT202_M9_TXN,TTL_NUM_IN_MT202_M10_TXN,TTL_NUM_IN_MT202_M11_TXN,TTL_NUM_IN_MT202_M12_TXN,TTL_NUM_IN_MT103_202C_M1_TXN,CLIENT_ACC_KNOWN_FOR_MONTH,pred_rf.No_SAR,pred_rf.SAR,ratio_bins
402,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,1.67,8.58,-80.58,1,1,3,3,7,10,6,2,19,7,18,18,9,80,1.00,0.00,"(-99.1,-51.1]"
403,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Ges. m. b. H.,WZBTOI1,C,Moskau,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,34.67,65.5,-47.07,0,45,59,78,56,76,81,72,56,48,72,80,63,82,0.98,0.02,"(-51.1,-36.4]"
404,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Genossenschaft,WZBPZF,C,NA,NO_PEP,NONE,NO_PEP,NONE,EFTA-CSTD,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,1.67,3.08,-45.95,1,2,2,5,5,3,4,3,4,3,1,1,4,75,1.00,0.00,"(-51.1,-36.4]"
405,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Sonstige Rechtsformen,WZBHBC,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,51.33,33.08,55.16,38,58,58,47,41,29,42,30,17,24,14,12,25,81,0.99,0.01,"(51.6,63.9]"
406,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,1319.33,974.67,35.36,1356,1453,1149,1309,1113,907,759,818,845,691,778,947,927,83,0.81,0.19,"(31.8,36.5]"
407,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBPZF,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,1039.67,745.75,39.41,1124,992,1003,932,809,718,560,650,533,596,668,681,807,82,0.93,0.07,"(36.5,43.6]"
408,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,99.67,69.83,42.72,100,105,94,61,65,97,74,102,66,58,45,36,35,77,0.92,0.08,"(36.5,43.6]"
409,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,707.67,422.42,67.53,735,702,686,766,428,252,396,352,352,335,271,258,271,78,0.98,0.02,"(63.9,88.9]"
410,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,50,25.08,99.34,108,30,12,7,18,26,23,62,36,31,30,15,11,79,1.00,0.00,"(88.9,140]"
411,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBAZW,C,NA,NO_PEP,NONE,NO_PEP,NONE,MID-EAST,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,4,2.33,71.43,4,4,4,3,2,2,2,1,4,1,1,3,1,84,1.00,0.00,"(63.9,88.9]"
412,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBRYD1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,30.33,22.08,37.36,31,22,38,30,21,18,25,12,24,22,21,16,16,74,1.00,0.00,"(36.5,43.6]"
413,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Europäische Gesellschaft,WZBJM1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,132,31.17,323.53,129,123,144,15,14,6,6,8,20,12,8,6,12,73,1.00,0.00,"(140,616]"
414,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,Y,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBPZF,C,NA,NO_PEP,NONE,NO_PEP,NONE,EFTA - EWR,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,869.33,1480.33,-41.27,944,958,706,1239,1745,1298,987,1147,3160,2692,2222,715,895,83,0.70,0.30,"(-51.1,-36.4]"
415,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EUROPE,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,59.33,44.17,34.34,63,77,38,37,50,62,48,48,45,23,37,32,33,76,0.99,0.01,"(31.8,36.5]"
416,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,8.33,14.25,-41.52,6,9,10,10,7,5,19,19,32,32,22,5,1,81,1.00,0.00,"(-51.1,-36.4]"
417,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBTOI2,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,748.33,468.83,59.62,773,749,723,789,681,707,435,316,373,271,265,269,48,83,0.76,0.24,"(51.6,63.9]"
418,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,906.33,650.5,39.33,896,900,923,798,829,752,842,640,433,489,446,408,346,57,0.81,0.19,"(36.5,43.6]"
419,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,20.67,29.67,-30.34,12,28,22,23,21,44,40,53,30,24,18,23,30,61,1.00,0.00,"(-36.4,31.8]"
420,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,Y,66-FI-Corr-B - Other Correspondent Bank,Ges. m. b. H.,WZBKUI,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,1481.33,641.33,130.98,2690,933,821,990,737,771,559,504,572,469,457,425,458,22,0.72,0.28,"(88.9,140]"
421,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,411.33,220.33,86.69,400,410,424,370,380,123,144,143,130,139,140,164,77,73,0.79,0.21,"(63.9,88.9]"
422,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,834,505.75,64.9,834,809,859,872,847,762,908,612,101,81,99,65,54,81,0.97,0.03,"(63.9,88.9]"
423,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,64190 - Kreditinstitute (ohne Spezialkreditinstitute),Sonstige Rechtsformen,WZBBGD,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA-CSTD,2,11 - Banks - FI,64190,64190 - Kreditinstitute (ohne Spezialkreditinstitute),1.67,3.75,-55.56,0,2,3,3,4,5,10,2,6,3,3,2,2,74,1.00,0.00,"(-99.1,-51.1]"
424,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,136.33,48.58,180.62,145,132,132,116,69,39,11,12,15,12,6,21,18,79,1.00,0.00,"(140,616]"
425,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,46.33,30.83,50.27,44,43,52,33,39,36,31,35,27,26,25,17,6,73,1.00,0.00,"(43.6,51.6]"
426,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,6,10.83,-44.62,9,5,4,9,13,11,19,20,19,9,5,8,8,67,1.00,0.00,"(-51.1,-36.4]"
427,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,keine,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,52,38.17,36.24,58,50,48,57,33,31,57,76,48,21,9,9,19,20,0.98,0.02,"(31.8,36.5]"
428,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBTOI2,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,303,133.58,126.82,373,271,265,269,48,36,42,22,152,246,37,61,154,75,0.68,0.32,"(88.9,140]"
429,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBRYD1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,281.67,215.67,30.6,286,334,225,257,205,247,208,220,207,190,174,156,165,76,0.96,0.04,"(-36.4,31.8]"
430,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,135.67,100.67,34.77,174,153,80,82,114,98,115,66,102,106,87,109,96,84,0.97,0.03,"(31.8,36.5]"
431,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZHSRY1,C,Frankfurt am Main,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,269,194.42,38.36,298,278,231,209,188,178,169,178,168,176,237,184,137,82,0.84,0.16,"(36.5,43.6]"
432,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,13.67,35.92,-61.95,11,18,12,13,13,20,19,31,22,36,112,79,56,73,0.99,0.01,"(-99.1,-51.1]"
433,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),Y,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Ges. m. b. H.,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,53,24.92,112.71,63,59,37,29,20,17,23,28,14,21,19,19,13,78,1.00,0.00,"(88.9,140]"
434,No_SAR,FI - Corr-Bank Other,High Risk (special case),Y,N,66-FI-Corr-B - Other Correspondent Bank,keine,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,54.67,31.67,72.63,31,57,76,48,21,9,9,19,22,33,22,45,19,15,1.00,0.00,"(63.9,88.9]"
435,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Sonstige Rechtsformen,WZBHBC,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,39,23,69.57,47,41,29,42,30,17,24,14,12,25,9,16,17,78,1.00,0.00,"(63.9,88.9]"
436,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Ges. m. b. H.,WZBBGD,C,NA,NO_PEP,NONE,NO_PEP,NONE,ASIA-CSTD,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,35,50.92,-31.26,42,38,25,52,50,36,27,44,41,47,161,41,49,75,0.98,0.02,"(-36.4,31.8]"
437,No_SAR,FI - Corr-Bank Other,High Risk (special case),Y,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EUROPE,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,11.33,6.92,63.86,9,15,10,3,1,9,2,4,11,6,6,5,11,27,1.00,0.00,"(63.9,88.9]"
438,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,Kiev,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,19,54.25,-64.98,20,20,17,6,4,11,1,7,210,236,122,11,6,77,0.87,0.13,"(-99.1,-51.1]"
439,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,67,45.5,47.25,71,71,59,42,44,32,29,37,50,53,35,53,41,80,0.91,0.09,"(43.6,51.6]"
440,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,35.67,22.67,57.35,53,30,24,18,23,30,24,27,23,15,21,21,16,54,1.00,0.00,"(51.6,63.9]"
441,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Ges. m. b. H.,WZBHBC,C,Hingkong,NO_PEP,NONE,NO_PEP,NONE,ASIA-CSTD,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,32,22.92,39.64,27,35,34,25,29,24,20,24,16,13,21,15,19,49,0.99,0.01,"(36.5,43.6]"
442,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,131.67,49.42,166.44,70,230,95,97,13,9,8,5,13,30,16,2,75,74,0.98,0.02,"(140,616]"
443,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,206.67,123.58,67.23,223,205,192,182,89,132,106,113,114,99,75,91,85,51,0.96,0.04,"(63.9,88.9]"
444,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Ges. m. b. H.,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,299,217.08,37.74,362,323,212,177,309,301,310,288,410,170,37,43,25,76,0.77,0.23,"(36.5,43.6]"
445,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,145,110.42,31.32,136,163,136,152,154,124,100,105,94,61,65,97,74,83,0.85,0.15,"(-36.4,31.8]"
446,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Ges. m. b. H.,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,191.33,131.33,45.69,179,228,167,200,172,171,156,202,186,75,11,7,1,79,0.98,0.02,"(43.6,51.6]"
447,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,49.67,36.92,34.54,66,40,43,50,47,44,46,48,47,33,19,13,13,77,1.00,0.00,"(31.8,36.5]"
448,No_SAR,FI - Corr-Bank Other,Low Risk,N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU28 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,192,125,53.6,202,182,192,164,174,189,212,146,218,7,5,5,6,83,0.87,0.13,"(51.6,63.9]"
449,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,790.67,532.25,48.55,709,950,713,681,630,677,892,714,540,153,140,140,157,78,0.99,0.01,"(43.6,51.6]"
450,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZBKVA1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,48.33,29.08,66.19,51,55,39,25,11,2,30,40,34,51,35,21,6,81,0.99,0.01,"(63.9,88.9]"
451,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EUROPE,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,356.67,250.42,42.43,331,341,398,287,391,220,233,328,186,171,177,145,128,77,0.70,0.30,"(36.5,43.6]"
452,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),Y,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,207.67,125.33,65.69,223,215,185,157,119,97,153,104,93,94,91,103,93,73,0.99,0.01,"(63.9,88.9]"
453,No_SAR,FI - Corr-Bank Other,Low Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBJM1,C,NA,NO_PEP,NONE,NO_PEP,NONE,EU15 - EWR,1,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,34,19.08,78.17,35,34,33,36,32,28,11,12,12,6,12,4,9,78,1.00,0.00,"(63.9,88.9]"
454,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Ges. m. b. H.,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,45.33,34,33.33,44,48,44,44,34,27,31,25,32,41,39,32,11,46,1.00,0.00,"(31.8,36.5]"
455,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),N,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZHZAT1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,45.67,30.83,48.11,48,51,38,39,34,27,30,17,16,21,23,26,48,51,1.00,0.00,"(43.6,51.6]"
456,No_SAR,FI - Corr-Bank CIS,High Risk (special case),N,N,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,Aktiengesellschaft,WZHZAT1,C,Tashkent,NO_PEP,NONE,NO_PEP,NONE,CIS,3,11 - Banks - FI,66-FI-Corr-B-CIS,66-FI-Corr-B-CIS - Correspondent Bank from CIS Country,11,8.25,33.33,13,14,6,4,2,12,4,11,6,7,11,9,13,73,1.00,0.00,"(31.8,36.5]"
457,No_SAR,FI - Corr-Bank Other,High Risk (special case),N,N,66-FI-Corr-B - Other Correspondent Bank,Aktiengesellschaft,WZBHEF1,C,Bitola,NO_PEP,NONE,NO_PEP,NONE,EUROPE,2,11 - Banks - FI,66-FI-Corr-B-Other,66-FI-Corr-B - Other Correspondent Bank,177.33,113.58,56.13,177,229,126,208,192,136,147,154,37,20,35,38,41,82,1.00,0.00,"(51.6,63.9]"
458,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),Y,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Ges. m. b. H.,WZBTOI1,C,NA,NO_PEP,NONE,NO_PEP,NONE,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,41.67,21.67,92.31,59,37,29,20,17,23,28,14,21,19,19,13,20,77,1.00,0.00,"(88.9,140]"
459,No_SAR,FI - Corr-Bank RUSSIA,High Risk (special case),Y,N,66-FI-Corr-B-RU - Correspondent Bank from Russia,Aktiengesellschaft,WZBTOI1,C,NA,NO_PEP,NONE,RELATED_PEP,INHERITED,CIS-RUSSIA,3,11 - Banks - FI,66-FI-Corr-B-RU,66-FI-Corr-B-RU - Correspondent Bank from Russia,153.67,103.67,48.23,185,157,119,97,153,104,93,94,91,103,93,80,60,71,0.96,0.04,"(43.6,51.6]"
